Year,Week_Num,Review_Count
2009,44,2
2009,45,2
2009,46,3
2009,47,4
2009,48,5
2009,49,3
2009,50,3
2009,51,1
2009,52,2
2009,53,3
2010,1,6
2010,2,4
2010,3,4
2010,4,5
2010,5,3
2010,6,6
2010,7,2
2010,8,5
2010,9,7
2010,10,8
2010,11,4
2010,12,7
2010,13,5
2010,14,4
2010,15,6
2010,16,5
2010,17,3
2010,18,4
2010,19,4
2010,20,6
2010,21,2
2010,22,11
2010,23,12
2010,24,6
2010,25,13
2010,26,4
2010,27,7
2010,28,7
2010,29,9
2010,30,7
2010,31,13
2010,32,8
2010,33,13
2010,34,15
2010,35,16
2010,36,15
2010,37,11
2010,38,11
2010,39,5
2010,40,8
2010,41,14
2010,42,14
2010,43,6
2010,44,15
2010,45,18
2010,46,12
2010,47,7
2010,48,6
2010,49,6
2010,50,10
2010,51,13
2010,52,15
2011,1,3
2011,2,19
2011,3,21
2011,4,16
2011,5,14
2011,6,14
2011,7,21
2011,8,24
2011,9,18
2011,10,13
2011,11,9
2011,12,18
2011,13,17
2011,14,18
2011,15,15
2011,16,19
2011,17,12
2011,18,18
2011,19,14
2011,20,22
2011,21,11
2011,22,28
2011,23,15
2011,24,15
2011,25,18
2011,26,32
2011,27,26
2011,28,24
2011,29,24
2011,30,23
2011,31,15
2011,32,24
2011,33,17
2011,34,31
2011,35,18
2011,36,28
2011,37,21
2011,38,19
2011,39,19
2011,40,17
2011,41,17
2011,42,12
2011,43,14
2011,44,19
2011,45,16
2011,46,9
2011,47,14
2011,48,15
2011,49,11
2011,50,22
2011,51,21
2011,52,20
2012,1,28
2012,2,24
2012,3,24
2012,4,23
2012,5,14
2012,6,24
2012,7,18
2012,8,17
2012,9,21
2012,10,10
2012,11,12
2012,12,14
2012,13,11
2012,14,17
2012,15,17
2012,16,16
2012,17,17
2012,18,12
2012,19,14
2012,20,9
2012,21,16
2012,22,21
2012,23,19
2012,24,23
2012,25,21
2012,26,16
2012,27,25
2012,28,14
2012,29,14
2012,30,17
2012,31,19
2012,32,18
2012,33,21
2012,34,20
2012,35,15
2012,36,11
2012,37,15
2012,38,24
2012,39,11
2012,40,8
2012,41,15
2012,42,16
2012,43,12
2012,44,18
2012,45,10
2012,46,11
2012,47,13
2012,48,13
2012,49,16
2012,50,5
2012,51,12
2012,52,18
2013,1,1
2013,2,19
2013,3,12
2013,4,17
2013,5,11
2013,6,7
2013,7,9
2013,8,16
2013,9,5
2013,10,14
2013,11,11
2013,12,14
2013,13,13
2013,14,12
2013,15,17
2013,16,9
2013,17,15
2013,18,12
2013,19,12
2013,20,15
2013,21,12
2013,22,21
2013,23,11
2013,24,16
2013,25,15
2013,26,22
2013,27,12
2013,28,26
2013,29,16
2013,30,18
2013,31,20
2013,32,11
2013,33,25
2013,34,30
2013,35,9
2013,36,17
2013,37,11
2013,38,11
2013,39,8
2013,40,11
2013,41,13
2013,42,14
2013,43,10
2013,44,15
2013,45,17
2013,46,8
2013,47,15
2013,48,17
2013,49,10
2013,50,9
2013,51,15
2013,52,15
2014,1,1
2014,2,16
2014,3,11
2014,4,17
2014,5,12
2014,6,8
2014,7,8
2014,8,16
2014,9,14
2014,10,11
2014,11,11
2014,12,12
2014,13,12
2014,14,14
2014,15,10
2014,16,10
2014,17,9
2014,18,7
2014,19,9
2014,20,12
2014,21,8
2014,22,16
2014,23,15
2014,24,13
2014,25,12
2014,26,25
2014,27,19
2014,28,9
2014,29,16
2014,30,15
2014,31,20
2014,32,14
2014,33,14
2014,34,23
2014,35,14
2014,36,15
2014,37,12
2014,38,13
2014,39,8
2014,40,8
2014,41,13
2014,42,11
2014,43,13
2014,44,11
2014,45,7
2014,46,14
2014,47,9
2014,48,18
2014,49,8
2014,50,5
2014,51,10
2014,52,12
2015,1,1
2015,2,15
2015,3,1
2015,4,1
2015,5,1
2015,6,1
2015,7,1
2015,8,1
2015,9,1
2015,10,1
2015,11,1
2015,12,1
2015,13,1
2015,14,1
2015,15,1
2015,16,1
2015,17,1
2015,18,1
2015,19,1
2015,20,1
2015,21,1
2015,22,1
2015,23,1
2015,24,1
2015,25,1
2015,26,1
2015,27,1
2015,28,1
2015,29,1
2015,30,1
2015,31,1
2015,32,1
2015,33,1
2015,34,1
2015,35,1
2015,36,1
2015,37,1
2015,38,1
2015,39,1
2015,40,1
2015,41,1
2015,42,1
2015,43,1
2015,44,1
2015,45,1
2015,46,1
2015,47,1
2015,48,1
2015,49,1
2015,50,1
2015,51,1
2015,52,1
2015,53,1
